video_idx,frame_idx,area_ratio
4,324,0.683248
3,513,0.683296
2,1498,0.683304
6,758,0.683388
4,1018,0.683392
7,1260,0.683412
7,1608,0.683436
1,1364,0.683472
5,1516,0.683508
3,1825,0.683512
2,423,0.683576
4,263,0.683608
2,424,0.683644
4,1340,0.684608
2,703,0.684624
5,638,0.684712
4,1401,0.68472
1,340,0.684724
3,1748,0.684764
7,1847,0.684768
4,1655,0.684864
2,129,0.684908
4,359,0.684912
4,356,0.684968
2,1566,0.684996
4,403,0.685008
5,639,0.685044
2,1467,0.685056
4,926,0.685068
3,1781,0.685128
4,493,0.685156
7,831,0.685228
3,103,0.685292
2,1050,0.685304
4,251,0.685312
4,1026,0.685356
4,497,0.6854
4,512,0.68542
7,1304,0.68544
4,1194,0.685492
4,9,0.6855
4,173,0.685524
7,221,0.685528
1,1332,0.685556
5,1030,0.685692
2,1099,0.68584
6,1677,0.685928
2,1564,0.686052
2,1336,0.686256
7,253,0.68626
2,1344,0.686372
6,630,0.686376
2,704,0.686416
2,1077,0.68652
2,702,0.686552
6,518,0.686572
5,884,0.686672
1,536,0.686696
7,478,0.686704
1,34,0.686712
6,1281,0.68678
6,520,0.686804
5,1180,0.686824
2,624,0.686836
4,1028,0.68686
2,617,0.68688
2,712,0.686964
4,927,0.687024
3,1431,0.687036
2,618,0.687052
5,792,0.687072
7,852,0.68708
1,1355,0.687084
5,999,0.687084
7,670,0.687108
6,1071,0.687112
1,1412,0.68714
2,1318,0.68716
5,1024,0.687188
7,351,0.687188
2,1146,0.687192
7,1361,0.68722
4,1196,0.687232
1,1407,0.687236
5,1035,0.687252
3,1638,0.687288
5,1082,0.6873
4,256,0.68734
4,153,0.687352
2,1102,0.687384
6,1164,0.687464
4,184,0.68754
4,401,0.687636
7,835,0.688264
4,1302,0.688492
2,494,0.6885
5,1160,0.688508
2,642,0.688516
3,83,0.68852
2,1316,0.68854
2,655,0.688588
5,1758,0.688652
2,1147,0.688704
6,57,0.688748
4,1484,0.688764
4,922,0.688876
5,1004,0.688904
5,1681,0.68894
7,409,0.688956
2,1088,0.688992
2,1063,0.689044
6,1981,0.689076
5,1764,0.689104
3,768,0.689116
4,175,0.689156
4,498,0.68916
1,1385,0.689196
7,1617,0.689196
4,392,0.6892
4,1624,0.689224
2,1089,0.689228
2,1098,0.689248
2,677,0.689252
3,108,0.6893
4,469,0.68934
7,1537,0.689344
2,1402,0.68936
2,1704,0.689416
5,1517,0.689472
2,1107,0.689524
4,923,0.689524
3,1037,0.68958
4,146,0.689588
2,1101,0.689672
2,1343,0.690012
2,661,0.690296
1,514,0.690392
7,284,0.690408
2,681,0.690508
4,393,0.690572
4,1027,0.690592
7,463,0.690592
6,901,0.690604
5,843,0.690652
4,917,0.69066
2,656,0.690704
7,479,0.690708
2,722,0.690732
4,1723,0.690776
6,1009,0.690804
4,1621,0.69082
2,643,0.690828
7,1240,0.690832
5,1000,0.690868
2,483,0.690884
5,1788,0.690884
6,2021,0.690928
4,1441,0.69096
4,1469,0.690964
6,375,0.690992
5,700,0.691024
6,1336,0.691036
5,38,0.691056
2,1587,0.691084
6,1557,0.691124
4,776,0.691144
7,759,0.691172
1,161,0.691188
3,280,0.691196
4,261,0.691212
6,549,0.69124
1,1408,0.691272
4,89,0.691304
4,1025,0.69132
3,1753,0.6914
2,1156,0.691464
3,1854,0.691468
7,348,0.6915
4,773,0.691888
5,392,0.691996
2,1305,0.692016
6,193,0.692464
7,605,0.692468
4,920,0.692556
1,753,0.692564
4,1682,0.69258
6,282,0.692608
6,370,0.692672
7,832,0.692712
2,1331,0.692724
6,821,0.69274
7,1829,0.692744
6,1402,0.69278
2,709,0.6928
7,1770,0.692812
5,1238,0.692876
4,151,0.692896
4,237,0.69292
5,1733,0.693056
5,1171,0.693076
4,192,0.693136
2,1464,0.69316
4,1720,0.693164
5,1520,0.6932
6,1701,0.693208
1,1426,0.693212
5,745,0.693212
5,1051,0.693244
4,203,0.693268
1,1425,0.693308
4,1016,0.693328
1,1333,0.693428
3,383,0.69344
4,266,0.693492
2,1104,0.6936
3,1506,0.6936
4,518,0.6936
7,208,0.693724
3,1413,0.69384
3,1795,0.693872
7,345,0.694312
5,1507,0.694732
3,1636,0.694756
6,2008,0.694756
6,422,0.69478
5,1634,0.694828
5,1548,0.694836
5,504,0.694856
4,1065,0.694888
2,87,0.694976
5,697,0.694996
5,831,0.694996
7,1477,0.695048
6,1394,0.695092
4,172,0.695132
5,1298,0.695188
5,1755,0.695204
7,1363,0.695224
3,1412,0.695252
4,1126,0.69528
1,1409,0.695292
5,1053,0.695308
4,996,0.695328
1,1467,0.695372
4,1305,0.695376
3,500,0.69544
2,1106,0.695448
3,363,0.695492
3,1511,0.695644
2,89,0.695684
3,1483,0.695688
4,495,0.695744
2,695,0.696316
1,1758,0.696384
2,700,0.696544
4,357,0.696632
4,355,0.696648
7,619,0.696652
7,1654,0.696652
7,697,0.69666
2,620,0.696672
2,640,0.696672
6,1297,0.696704
6,2019,0.696724
6,15,0.696792
1,1424,0.69682
5,1796,0.696828
2,1306,0.696852
6,525,0.69686
4,1442,0.696872
5,1037,0.696876
2,76,0.69688
5,1036,0.696884
4,474,0.696896
4,1108,0.696936
5,503,0.696976
7,1555,0.697012
5,1248,0.697016
2,1189,0.697032
5,1622,0.69704
2,1178,0.69706
4,1186,0.6971
6,1934,0.697136
7,1158,0.69714
4,212,0.697164
4,1056,0.697192
6,365,0.697212
7,48,0.697216
1,1374,0.69726
7,349,0.697276
4,1123,0.697284
7,1302,0.697388
6,905,0.697416
6,607,0.697432
7,766,0.697484
3,1770,0.69758
4,228,0.697588
4,142,0.69762
3,1713,0.697864
2,1335,0.698212
7,547,0.698216
3,59,0.698224
1,339,0.69844
7,917,0.698444
1,23,0.698484
3,859,0.69858
2,88,0.698664
3,1330,0.698668
2,688,0.698688
7,643,0.698688
4,1121,0.698708
7,481,0.698788
2,570,0.69882
5,1729,0.69882
5,1570,0.698848
5,1250,0.698864
6,536,0.698956
5,1682,0.698968
7,1575,0.698968
5,1009,0.69898
3,1807,0.699016
7,695,0.69902
2,1188,0.699036
5,877,0.699172
3,1747,0.699176
4,269,0.699324
3,1757,0.699328
1,1431,0.699356
4,1112,0.699356
3,1766,0.699384
4,870,0.699388
7,1355,0.699388
1,1357,0.6994
4,322,0.699476
4,211,0.699528
4,394,0.699592
3,1494,0.69964
3,1414,0.699984
7,634,0.700008
2,619,0.700116
7,410,0.700228
6,534,0.700488
4,1397,0.7005
6,708,0.700524
7,704,0.700532
3,919,0.700552
7,640,0.700596
1,370,0.700612
5,1185,0.700612
7,903,0.700784
5,1167,0.700816
2,505,0.700828
7,525,0.700828
2,658,0.700836
6,360,0.70084
3,860,0.700848
6,1437,0.700876
6,362,0.700884
6,1340,0.700908
5,1576,0.700916
2,444,0.700936
5,1306,0.700964
6,361,0.700972
5,996,0.701064
7,703,0.701064
4,354,0.701076
5,1754,0.701088
6,1337,0.701104
6,414,0.701136
2,1179,0.701176
5,1165,0.701192
7,1245,0.701244
4,390,0.701276
4,396,0.701276
4,1061,0.701312
1,1354,0.701392
4,277,0.70142
4,143,0.701424
7,1417,0.70152
4,206,0.701544
3,1791,0.701564
4,1159,0.701612
7,85,0.702028
2,725,0.702368
7,585,0.702448
6,58,0.702528
2,1067,0.70264
7,343,0.70268
7,610,0.7027
1,911,0.702736
2,77,0.702756
5,1707,0.702756
2,713,0.70278
4,1155,0.70278
2,590,0.702844
5,1686,0.702888
3,1754,0.702896
5,1630,0.7029
5,1162,0.702944
7,496,0.702964
4,231,0.70298
5,1049,0.703072
3,75,0.703088
6,1108,0.703092
2,1301,0.703104
4,395,0.703148
4,1060,0.7032
6,2,0.703228
3,1827,0.703244
6,1841,0.703284
3,750,0.703304
2,1108,0.703344
3,1579,0.703356
7,1286,0.70346
4,205,0.703504
4,1187,0.70354
3,1581,0.703564
3,1696,0.703572
2,1321,0.703576
4,1633,0.70362
4,1148,0.70404
4,353,0.704184
4,1350,0.704472
6,523,0.704568
3,57,0.704596
3,169,0.704652
5,1577,0.704696
5,962,0.7047
6,542,0.704724
5,878,0.704792
7,1844,0.70482
4,1058,0.704836
5,1795,0.704964
4,408,0.705096
2,723,0.705136
6,1332,0.705164
1,1378,0.705176
6,533,0.705196
2,480,0.705204
4,1623,0.705216
3,423,0.7054
4,494,0.705436
4,127,0.705556
3,1530,0.705584
1,1326,0.70566
3,1509,0.705672
2,1100,0.705748
1,1363,0.705908
2,1332,0.706124
7,626,0.70648
6,1489,0.706496
4,1149,0.706532
5,1626,0.706672
7,838,0.706692
3,763,0.706704
4,1722,0.706784
5,1636,0.706848
2,136,0.706868
2,1776,0.706896
5,127,0.70692
2,697,0.706944
5,1625,0.706968
4,1489,0.706976
7,54,0.706996
4,448,0.70706
6,364,0.707104
5,1017,0.707236
4,1768,0.707276
4,199,0.707284
7,1561,0.707288
7,1309,0.707292
3,980,0.707316
3,1752,0.707324
4,402,0.707336
4,229,0.707384
3,597,0.707396
4,1140,0.707452
3,1826,0.707608
7,830,0.708288
7,701,0.708444
7,612,0.708496
4,1683,0.708516
4,1038,0.708536
6,131,0.708536
6,1683,0.708668
5,1574,0.70872
6,1864,0.708752
6,545,0.708768
4,1017,0.708796
7,854,0.708856
3,1331,0.708896
2,80,0.708904
6,766,0.708904
6,767,0.708928
4,1347,0.708996
7,1275,0.709008
2,1695,0.709012
6,1359,0.70902
5,1578,0.709052
7,340,0.70908
7,205,0.709084
5,1579,0.7091
4,505,0.709132
7,1155,0.70914
6,1354,0.709156
3,1576,0.709192
3,1510,0.70932
7,1603,0.709508
3,1806,0.709616
7,1160,0.70964
4,389,0.709732
4,358,0.71048
4,1569,0.710528
6,1852,0.710688
4,1355,0.710696
2,682,0.710716
5,829,0.71072
5,1624,0.710744
1,342,0.710756
1,490,0.710804
5,1243,0.710828
5,1794,0.710864
5,1040,0.710908
6,1115,0.710948
6,371,0.710984
6,358,0.710988
2,130,0.711004
5,388,0.711004
7,1011,0.711056
2,365,0.71106
6,1109,0.711064
6,1339,0.7111
6,1114,0.711112
2,1485,0.711124
3,194,0.711128
6,71,0.711144
4,1651,0.711156
4,1622,0.711176
7,1354,0.711252
2,606,0.711272
4,774,0.711296
7,673,0.711336
3,1508,0.711404
1,1418,0.711448
3,821,0.71148
1,1375,0.71154
7,194,0.711624
7,280,0.712024
2,717,0.712512
6,367,0.712652
4,340,0.712732
7,746,0.712776
3,790,0.712868
4,1764,0.712896
5,1619,0.712912
5,1047,0.712952
5,1561,0.712964
4,149,0.713016
4,1125,0.713028
6,541,0.713144
1,1370,0.713192
5,1169,0.713192
4,515,0.713216
2,1557,0.713228
2,1072,0.713252
4,502,0.713272
3,1836,0.713284
1,1337,0.713288
4,132,0.713288
4,1051,0.713288
1,1349,0.713296
1,1247,0.713308
4,275,0.713332
3,116,0.713336
3,1755,0.713352
4,161,0.71336
4,174,0.713384
3,765,0.713428
3,1039,0.7135
1,1434,0.713512
3,1857,0.713568
1,1336,0.71362
3,1661,0.713636
3,358,0.713648
7,90,0.713852
6,1567,0.71464
4,400,0.71466
6,1280,0.714684
3,7,0.714764
2,699,0.714792
5,1063,0.714828
6,543,0.714844
2,648,0.714908
7,1687,0.714908
5,1011,0.714924
4,364,0.714936
5,1606,0.71494
6,1490,0.71494
5,1713,0.714952
6,823,0.714956
5,1615,0.71496
6,1784,0.714968
6,1435,0.715044
4,367,0.715108
6,1335,0.715128
4,1635,0.715184
1,1353,0.715224
4,232,0.715272
1,1371,0.71534
3,1415,0.715344
3,575,0.715356
4,703,0.71536
2,1340,0.715388
5,41,0.715444
4,506,0.71548
3,1746,0.715488
3,1515,0.715512
3,1428,0.715556
2,1126,0.715652
1,1219,0.715828
4,1649,0.715872
7,483,0.716436
7,622,0.716492
4,191,0.71652
1,106,0.716596
6,733,0.71662
4,1594,0.716644
7,545,0.716656
6,627,0.716664
5,1324,0.716688
7,341,0.716692
5,1559,0.716696
3,1457,0.716728
6,731,0.716748
5,1170,0.71676
6,1861,0.716768
5,143,0.716816
4,169,0.716844
5,1683,0.716864
5,1623,0.716876
2,1403,0.716888
5,1012,0.716896
6,537,0.71694
4,516,0.71698
2,913,0.716988
5,1629,0.716992
6,902,0.716992
4,1636,0.717
7,901,0.717032
5,1048,0.717228
7,1556,0.717232
1,1218,0.717248
5,1183,0.717344
4,239,0.717428
7,222,0.717444
3,1485,0.717528
5,1514,0.717548
3,1821,0.717616
4,517,0.717696
4,1207,0.717696
4,1158,0.717748
4,1644,0.717836
3,74,0.71852
6,1488,0.71854
6,674,0.718544
7,637,0.718552
4,1487,0.718592
6,1068,0.7186
7,631,0.718632
7,676,0.71864
6,345,0.718688
5,1320,0.718724
5,1510,0.71874
2,92,0.718748
5,892,0.718752
5,1038,0.718792
6,1249,0.718832
5,373,0.718876
2,82,0.718888
5,1583,0.718892
7,1692,0.718924
5,1544,0.718928
5,1789,0.718932
6,1684,0.718952
5,1605,0.718968
7,639,0.718988
2,1499,0.718992
6,996,0.718996
7,1622,0.719024
4,1681,0.719028
4,268,0.719088
7,52,0.719144
5,1052,0.71918
6,186,0.719196
3,642,0.719216
4,274,0.719228
4,1721,0.719244
1,1249,0.719328
3,1270,0.71934
5,1158,0.719348
3,1418,0.719364
5,1044,0.719388
4,129,0.719392
4,1162,0.719488
4,1161,0.7196
4,470,0.719772
7,475,0.719908
4,1145,0.720332
4,1120,0.720452
6,742,0.720628
2,718,0.720684
6,415,0.720692
7,587,0.720736
7,844,0.720776
7,495,0.720788
7,667,0.720792
7,625,0.720852
6,509,0.720872
7,712,0.72088
5,1581,0.720888
4,1642,0.720892
5,1715,0.720892
3,6,0.720912
4,1331,0.720916
1,379,0.720924
3,245,0.72094
4,1653,0.720992
6,418,0.721028
2,1470,0.721096
7,675,0.72112
7,1197,0.72116
1,1360,0.721208
4,1634,0.721212
3,547,0.721216
1,1356,0.72124
4,1662,0.721256
7,1319,0.721284
1,1428,0.721372
1,1343,0.721384
1,1338,0.721416
3,1430,0.72146
1,1324,0.721472
3,1484,0.721496
3,1282,0.721544
3,1756,0.72156
4,365,0.721564
3,1426,0.721672
4,775,0.721676
3,1751,0.7217
4,1648,0.721784
7,862,0.722328
2,509,0.722392
6,2010,0.72242
1,1042,0.722528
6,1690,0.722544
4,1147,0.722552
5,1178,0.722552
4,1168,0.722596
5,1633,0.722608
4,676,0.722636
5,1059,0.722652
7,1771,0.722656
6,904,0.722692
2,653,0.722704
5,997,0.722728
5,1632,0.722748
6,1064,0.722752
1,735,0.72278
5,1635,0.722792
6,1597,0.722792
5,1319,0.7228
6,1066,0.722816
5,1360,0.722832
5,1736,0.722888
6,5,0.722892
5,1801,0.722896
4,1760,0.7229
5,1172,0.7229
5,1034,0.722904
5,1616,0.722912
7,1695,0.72292
4,1303,0.722932
5,1760,0.722964
5,1791,0.722976
5,1326,0.72298
7,1689,0.723036
5,502,0.723048
3,220,0.723056
5,1157,0.723084
5,1280,0.723128
4,398,0.723132
4,218,0.723144
7,1022,0.72318
1,1341,0.723196
6,363,0.7232
2,1408,0.723224
5,1057,0.723236
7,1358,0.72324
1,1240,0.723244
5,1684,0.723312
6,1111,0.723348
4,233,0.723352
4,1122,0.723412
1,1330,0.72342
1,1359,0.723424
2,1588,0.72344
4,1640,0.72346
4,1020,0.723496
7,1356,0.723512
2,1466,0.723524
3,1489,0.723548
4,1188,0.723564
4,674,0.7237
2,1073,0.723716
5,1058,0.72374
7,1418,0.72384
2,1416,0.724288
7,1721,0.72438
2,659,0.72448
7,1618,0.724496
6,369,0.724512
6,1962,0.724572
5,1325,0.724612
5,1765,0.724632
6,105,0.724668
2,726,0.724704
7,338,0.724704
2,687,0.72472
5,1259,0.72472
3,13,0.724728
4,1859,0.72474
6,995,0.724748
5,1390,0.724772
5,1314,0.72478
5,1003,0.7248
2,707,0.72482
6,945,0.724848
6,997,0.724856
5,1312,0.724888
5,1315,0.724888
5,1307,0.724892
7,1225,0.724892
5,1617,0.724912
4,1652,0.724916
5,1316,0.724932
2,459,0.72494
5,112,0.724972
6,1863,0.724996
4,1113,0.725016
7,668,0.72508
5,779,0.725084
2,554,0.725088
7,608,0.725088
6,1345,0.725096
2,1201,0.725152
3,1578,0.725164
4,1189,0.725168
7,1616,0.725192
4,1153,0.725196
2,1075,0.725224
2,715,0.725228
5,1041,0.725248
3,101,0.725252
4,224,0.72528
4,141,0.725304
4,1637,0.725352
3,1520,0.72536
3,1512,0.72544
5,1196,0.725444
4,404,0.725448
3,1641,0.725468
5,1762,0.725496
4,1064,0.725504
1,1433,0.725512
4,278,0.725512
4,128,0.725516
3,115,0.725532
3,1490,0.725648
7,1621,0.725772
7,641,0.726164
7,1719,0.726328
4,1395,0.726352
1,12,0.72644
5,1518,0.726448
2,1081,0.726624
4,1418,0.726624
5,501,0.726708
6,1837,0.726708
6,75,0.726724
6,756,0.726728
7,630,0.726744
7,494,0.726784
3,823,0.7268
4,1329,0.7268
7,636,0.726816
4,500,0.72688
6,1010,0.72688
5,1023,0.726888
7,1697,0.7269
6,1432,0.726904
6,1884,0.726904
5,1313,0.726972
5,1546,0.72698
4,1575,0.726984
6,546,0.727008
6,903,0.727024
6,734,0.727028
7,1703,0.727032
7,1688,0.72704
7,1243,0.727044
4,812,0.727048
5,1156,0.727052
6,511,0.727064
1,1361,0.72708
5,1627,0.727124
6,1487,0.72714
4,1208,0.727156
4,230,0.727188
5,1056,0.727192
4,380,0.727244
4,124,0.727268
5,1159,0.727268
4,225,0.727332
2,649,0.72734
3,1682,0.727372
4,1639,0.727376
5,1060,0.727384
4,1643,0.727388
1,1427,0.727448
3,1855,0.727452
1,1430,0.72748
3,1424,0.727512
3,221,0.727528
4,412,0.727556
3,1425,0.727616
4,1646,0.727792
3,1793,0.727928
2,616,0.728096
7,967,0.728428
4,200,0.7285
7,624,0.728544
5,1304,0.728588
4,1059,0.728624
2,690,0.728652
5,1001,0.72866
5,1309,0.728668
2,1071,0.728672
5,902,0.72876
5,1310,0.728788
7,1024,0.728792
5,1311,0.728824
5,1618,0.7289
5,1604,0.72892
5,402,0.728996
6,1298,0.729
4,1330,0.729012
5,1562,0.72902
2,1668,0.729028
6,1674,0.729044
6,1858,0.72906
7,1698,0.729108
3,171,0.729172
4,207,0.729172
3,1420,0.729184
4,449,0.729184
1,1414,0.729272
3,1707,0.729272
7,969,0.729276
3,510,0.729292
6,515,0.729336
6,1429,0.729356
4,1647,0.729372
4,140,0.729396
3,740,0.729416
3,1427,0.729416
1,1346,0.72944
1,1334,0.729448
4,71,0.729488
4,163,0.729488
3,1513,0.729516
4,1641,0.729672
6,769,0.729688
2,611,0.730324
5,1303,0.730468
2,1140,0.730516
4,1169,0.730564
4,1486,0.730636
4,1625,0.730648
5,1308,0.730656
7,765,0.73066
5,1549,0.730712
1,381,0.73072
7,242,0.730776
2,1324,0.730812
6,1838,0.730908
6,802,0.730924
7,588,0.73094
4,1117,0.730972
5,1264,0.730984
6,1166,0.730984
7,1663,0.730992
2,1042,0.730996
5,1289,0.730996
7,339,0.731012
5,1494,0.731036
5,1291,0.731056
6,1247,0.731112
2,81,0.731124
2,484,0.731144
6,809,0.731152
4,352,0.73116
1,1340,0.731184
5,1771,0.73124
1,739,0.731244
5,1045,0.73126
3,1715,0.73128
4,1568,0.731304
3,1429,0.731336
5,893,0.731348
3,1486,0.7314
7,213,0.731444
3,559,0.731624
3,1423,0.731632
4,125,0.731784
7,544,0.731912
7,512,0.732096
7,628,0.732192
7,1620,0.732516
3,861,0.732536
7,238,0.73256
4,1223,0.732584
6,744,0.732588
7,541,0.732628
4,1835,0.73264
6,1798,0.732668
2,591,0.732692
5,641,0.732752
5,1580,0.732772
5,1545,0.73278
5,341,0.732828
5,900,0.73286
6,194,0.732888
7,1664,0.732888
5,1317,0.732928
5,1620,0.732944
6,1331,0.732944
6,1815,0.732948
2,83,0.73296
6,76,0.732968
5,37,0.732972
4,363,0.733004
2,93,0.733084
4,104,0.733096
4,131,0.733124
5,1750,0.733128
5,1621,0.733152
5,1039,0.733156
4,1638,0.73322
4,706,0.73324
4,126,0.733248
1,1432,0.733288
3,773,0.733312
4,754,0.733312
4,147,0.733328
5,42,0.733332
1,1331,0.733336
1,1272,0.733436
1,1253,0.733508
1,1244,0.733516
3,1645,0.733516
3,1514,0.73354
7,1619,0.733616
4,399,0.733684
3,112,0.733696
3,1422,0.733788
4,362,0.73432
2,1076,0.734336
7,408,0.73436
2,1326,0.73438
4,37,0.734404
7,337,0.734476
6,1689,0.734508
5,1302,0.734588
4,1626,0.734596
6,532,0.734596
7,923,0.734688
5,1293,0.734696
7,904,0.734696
5,1608,0.734756
7,802,0.734756
5,343,0.73476
5,821,0.73476
5,1239,0.734828
5,1505,0.734832
4,1771,0.73484
7,503,0.734848
5,1631,0.734884
4,397,0.7349
5,1614,0.734904
7,789,0.73492
6,553,0.734928
2,1875,0.734956
6,1393,0.734956
5,1296,0.734972
5,1033,0.735
5,500,0.735036
6,2009,0.735044
5,1018,0.735092
4,134,0.7351
4,223,0.735184
6,1486,0.735188
5,1189,0.735204
4,514,0.73522
1,1420,0.735232
6,1240,0.735232
4,1184,0.735236
2,428,0.73528
4,1141,0.735284
7,1557,0.735316
4,41,0.735368
1,1344,0.7354
3,745,0.735468
7,215,0.735596
3,1744,0.735636
3,1031,0.735772
4,756,0.735772
7,910,0.736296
7,633,0.736392
6,1438,0.736524
7,764,0.736648
2,623,0.736668
5,48,0.73672
5,994,0.736756
5,109,0.736808
7,642,0.736808
7,794,0.736864
5,148,0.736876
5,1166,0.736912
7,1686,0.736948
2,502,0.737008
4,1142,0.737008
6,1159,0.737008
6,1685,0.737024
5,1610,0.737048
5,1628,0.737104
6,547,0.737112
5,1761,0.737128
4,1,0.737156
2,1212,0.737164
3,124,0.737188
5,1046,0.7372
5,1521,0.737244
7,350,0.737264
1,1345,0.73728
2,1079,0.737324
3,202,0.737376
3,1524,0.737384
5,1197,0.737408
4,375,0.737452
4,704,0.73746
4,282,0.737464
5,1042,0.737572
3,331,0.737576
7,1655,0.737668
4,235,0.737708
4,1165,0.737912
7,944,0.73818
1,736,0.738492
3,1370,0.7385
6,81,0.738524
3,179,0.738564
2,912,0.738632
1,84,0.738732
5,1297,0.738776
4,1157,0.738788
6,871,0.738812
4,473,0.738816
4,1570,0.738828
4,1761,0.738828
6,1672,0.738924
2,716,0.738928
6,1598,0.738928
6,281,0.738972
5,1769,0.739008
4,1181,0.739016
3,276,0.739032
5,1190,0.739036
5,1607,0.739036
4,241,0.73908
5,1775,0.739084
4,221,0.7391
5,1685,0.739104
4,1713,0.739164
6,561,0.739192
4,409,0.739212
7,145,0.73926
1,1328,0.739348
3,168,0.739356
1,1347,0.73936
1,1342,0.73948
7,141,0.739492
2,1186,0.739504
3,1519,0.739512
3,730,0.739564
4,276,0.739776
7,702,0.74028
6,521,0.740464
6,388,0.740624
5,394,0.74072
4,388,0.740724
6,550,0.740736
4,1574,0.74074
2,99,0.740748
4,152,0.740764
6,538,0.740788
7,571,0.740788
2,1500,0.740832
7,542,0.740856
5,1506,0.74086
6,1113,0.74088
1,1419,0.740932
7,1700,0.74094
5,1043,0.740952
6,55,0.74096
2,615,0.740972
5,954,0.741008
6,368,0.741076
6,1011,0.741104
7,1248,0.741104
7,1419,0.741104
4,1485,0.741172
1,1276,0.741192
4,193,0.741216
4,1063,0.741272
1,1348,0.741288
4,154,0.741288
5,1055,0.741308
4,234,0.741348
7,209,0.741348
3,1531,0.741376
3,1521,0.741404
4,522,0.741476
5,371,0.741484
3,775,0.741496
3,979,0.741548
4,511,0.7416
4,461,0.741644
3,1517,0.741876
7,863,0.742176
7,543,0.742484
1,16,0.742592
5,1194,0.742592
6,552,0.742596
2,641,0.742676
6,74,0.742752
5,1602,0.742764
4,1185,0.742768
7,604,0.7428
4,1156,0.742812
1,53,0.742828
4,1170,0.742832
6,6,0.742876
6,386,0.74288
2,1325,0.7429
5,1613,0.742912
6,599,0.74292
4,222,0.742928
5,899,0.742928
5,1062,0.742936
3,166,0.742952
4,338,0.742956
4,1483,0.742964
6,1341,0.742964
2,86,0.742976
4,1718,0.742984
5,1187,0.743032
5,1145,0.743036
5,129,0.743096
5,1246,0.7431
4,507,0.743132
3,180,0.743196
4,167,0.743248
4,1124,0.74328
4,1021,0.7433
1,1429,0.743304
6,522,0.743304
4,1183,0.743308
2,1044,0.743388
7,1357,0.743408
5,794,0.743432
4,1171,0.743444
3,1451,0.743456
2,1536,0.743512
4,110,0.7436
2,1066,0.74364
3,1745,0.743644
4,464,0.743668
3,248,0.743676
2,592,0.744112
2,607,0.744284
4,1164,0.744372
4,1166,0.744452
6,591,0.744616
3,113,0.744624
5,995,0.744652
7,699,0.744672
5,499,0.7447
7,791,0.7447
5,1146,0.744776
6,540,0.74486
6,1343,0.744876
7,629,0.74488
5,1585,0.744888
5,947,0.744896
5,1014,0.744896
4,227,0.744916
5,1582,0.744924
4,705,0.744932
7,648,0.744952
2,482,0.744964
2,460,0.744968
7,1696,0.744996
4,410,0.745016
2,98,0.745032
4,39,0.745076
5,1752,0.745112
7,1033,0.745124
5,1611,0.745132
2,1185,0.74516
3,1312,0.745188
4,508,0.7452
7,1226,0.74522
6,825,0.745224
3,663,0.74526
3,359,0.74528
3,1602,0.7453
1,1237,0.74534
4,188,0.745404
1,1243,0.745416
1,1252,0.745468
4,709,0.745472
4,168,0.745516
3,1534,0.745532
7,958,0.746312
6,387,0.746564
5,498,0.7466
7,661,0.746628
4,1167,0.746668
1,48,0.746736
2,97,0.746784
5,1609,0.746804
5,1612,0.74686
6,551,0.746876
4,383,0.746956
6,1360,0.746964
2,386,0.746976
5,822,0.746976
5,1512,0.746996
4,166,0.747076
4,270,0.747088
4,1062,0.747096
7,1846,0.747132
1,1410,0.74716
7,492,0.747172
3,769,0.747196
4,204,0.747212
4,368,0.747256
3,766,0.74726
5,1245,0.74726
4,1725,0.747276
3,1714,0.74736
6,1485,0.747376
2,1096,0.747436
3,1522,0.747448
3,1518,0.747464
1,1275,0.747472
3,1823,0.747488
3,1516,0.747588
3,1453,0.747632
5,764,0.74764
4,411,0.747776
6,741,0.748404
2,1322,0.748596
7,955,0.748616
1,1729,0.748624
1,518,0.748628
4,1226,0.748636
2,1049,0.748648
5,1523,0.7487
4,755,0.748748
3,808,0.748828
4,62,0.748828
5,1590,0.748836
7,334,0.748844
5,1452,0.748904
4,122,0.748976
3,692,0.748984
5,992,0.748984
5,1509,0.748992
3,1502,0.74906
6,1117,0.7491
2,565,0.749116
5,497,0.749128
5,795,0.749148
5,946,0.749148
5,1186,0.749164
4,280,0.749184
4,1414,0.749188
4,1179,0.749244
1,1322,0.749296
5,1016,0.749332
7,1539,0.749344
4,509,0.749352
6,1323,0.74938
4,130,0.749404
4,1069,0.749404
4,413,0.749408
1,1323,0.749448
1,1367,0.749504
1,1372,0.749524
1,1352,0.749532
3,1523,0.749552
4,38,0.74956
3,771,0.74958
4,136,0.749672
4,1711,0.749676
3,1543,0.74968
2,947,0.750468
2,1264,0.750568
6,590,0.750568
6,745,0.750572
6,1001,0.750584
4,381,0.750624
4,931,0.750628
4,471,0.750716
7,801,0.750724
5,826,0.750756
5,898,0.750784
3,798,0.750796
5,1448,0.750828
5,29,0.750848
5,145,0.750852
5,1589,0.75086
6,1980,0.750864
5,952,0.750868
6,195,0.750876
4,1267,0.75088
5,1777,0.750904
7,243,0.750916
7,1242,0.75094
2,84,0.750952
5,1061,0.750972
7,1678,0.751024
5,108,0.751048
2,1504,0.75108
5,1015,0.751096
5,1603,0.751096
4,1151,0.751112
2,614,0.75112
4,40,0.751168
7,1717,0.751172
5,1522,0.751192
4,1144,0.751236
4,501,0.75136
4,379,0.751368
4,189,0.75142
